"bill_id","session_id","bill_number","status","status_desc","status_date","title","description","committee_id","committee","last_action_date","last_action","url","state_link"
1640253,2002,"SB0047",4,"Passed","3/23/2023","AN ACT to amend Tennessee Code Annotated, Title 4, Chapter 29 and Title 49, Chapter 17, relative to the energy efficient schools council.","As enacted, extends the energy efficient schools council to June 30, 2027. - Amends TCA Title 4, Chapter 29 and Title 49, Chapter 17.",0,"","3/23/2023","Effective date(s) 03/06/2023","https://legiscan.com/TN/bill/SB0047/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0047&ga=113"
1640255,2002,"SB0029",4,"Passed","4/18/2023","AN ACT to amend Tennessee Code Annotated, Title 4, Chapter 29 and Title 63, Chapter 22, relative to the board for professional counselors, marital and family therapists, and clinical pastoral therapists.","As enacted, extends the board for professional counselors, marital and family therapists, and clinical pastoral therapists to June 30, 2027. - Amends TCA Title 4, Chapter 29 and Title 63, Chapter 22.",0,"","4/18/2023","Effective date(s) 03/31/2023","https://legiscan.com/TN/bill/SB0029/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0029&ga=113"
1640256,2002,"SB0040",4,"Passed","4/25/2023","AN ACT to amend Tennessee Code Annotated, Title 4, Chapter 29; Title 4, Chapter 3 and Title 63, relative to the department of health.","As enacted, extends the department of health to June 30, 2027. - Amends TCA Title 4, Chapter 29; Title 4, Chapter 3 and Title 63.",0,"","4/25/2023","Effective date(s) 04/17/2023","https://legiscan.com/TN/bill/SB0040/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0040&ga=113"
1640257,2002,"SB0062",4,"Passed","3/23/2023","AN ACT to amend Tennessee Code Annotated, Title 4, Chapter 29 and Title 9, Chapter 4, Part 6, relative to the Tennessee interagency cash flow committee.","As enacted, extends the Tennessee interagency cash flow committee to June 30, 2029. - Amends TCA Title 4, Chapter 29 and Title 9, Chapter 4, Part 6.",0,"","3/23/2023","Effective date(s) 03/06/2023","https://legiscan.com/TN/bill/SB0062/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0062&ga=113"
1641380,2002,"HB0017",4,"Passed","3/23/2023","AN ACT to amend Tennessee Code Annotated, Title 15, Chapter 2, relative to designating May as ""Silver Alert Awareness Month.""","As enacted, designates the month of May as ""Silver Alert Awareness Month."" - Amends TCA Title 15, Chapter 2.",0,"","3/23/2023","Comp. became Pub. Ch. 36","https://legiscan.com/TN/bill/HB0017/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0017&ga=113"
1641662,2002,"HB0023",4,"Passed","5/3/2023","AN ACT to amend Tennessee Code Annotated, Title 8, Chapter 44, relative to public meetings.","As enacted, requires a legislative body for a municipal, metropolitan, or county government to make available to the public, at no charge and at least 48 hours prior to a meeting, the agenda for the upcoming meeting in a place accessible to the public; authorizes such body to deliberate or act upon matters not listed on the agenda if the body follows its bylaws or properly adopted rules and procedures and complies with all other applicable state laws. - Amends TCA Title 8, Chapter 44.",0,"","4/4/2024","Sponsor(s) Added.","https://legiscan.com/TN/bill/HB0023/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0023&ga=113"
1641983,2002,"HB0024",4,"Passed","5/3/2023","AN ACT to amend Tennessee Code Annotated, Title 38, Chapter 6 and Title 39, Chapter 13, Part 5, relative to sexual assault evidence collection kits.","As enacted, requires the bureau to provide quarterly updates to legislative committees on its efforts to hire and train employees within the forensic services division and the average amount of time taken to perform forensic analysis on evidence in cases involving sexual offenses; requires the bureau, by January 1, 2025, to submit a report to legislative committees detailing any additional resources and personnel that would be required in order to perform forensic analysis on such evidence within 60 days of receipt from a law enforcement agency. - Amends TCA Title 38, Chapter 6 and Title 39, Chapter 13, Part 5.",0,"","5/3/2023","Comp. became Pub. Ch. 249","https://legiscan.com/TN/bill/HB0024/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0024&ga=113"
1642761,2002,"HB0026",4,"Passed","5/17/2023","AN ACT to amend Tennessee Code Annotated, Title 40, relative to fines.","As enacted, prohibits a court clerk, upon request by an individual on a payment or installment plan, from requiring the individual to pay outstanding court-assessed fines, fees, taxes, or costs arising from a criminal proceeding during the 180-day period following the individual's release from a term of imprisonment sentence of one year or more for a felony offense; excludes from this provision restitution owed to a victim and certain fines, fees, taxes, or costs that have been sent to a collection agency. - Amends TCA Title 40.",0,"","5/17/2023","Comp. became Pub. Ch. 329","https://legiscan.com/TN/bill/HB0026/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0026&ga=113"
1642952,2002,"HB0029",4,"Passed","5/2/2023","AN ACT to amend Tennessee Code Annotated, Title 49, Chapter 7, relative to developmental instruction in higher education.","As enacted, authorizes a state university and the University of Tennessee system to coordinate with a two-year institution governed by the board of regents for the two-year institution to provide remedial or developmental courses or coursework, regardless of whether the university offers remedial or developmental courses or coursework at present. - Amends TCA Title 49, Chapter 7.",0,"","5/2/2023","Effective date(s) 07/01/2023","https://legiscan.com/TN/bill/HB0029/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0029&ga=113"
1643050,2002,"HB0027",4,"Passed","5/18/2023","AN ACT to amend Tennessee Code Annotated, Title 49, Chapter 4, Part 9, relative to Tennessee HOPE scholarships.","As enacted, allows a student who earns the student's first baccalaureate degree in less than the projected completion time to continue to receive the Tennessee HOPE scholarship in pursuit of an advanced degree. - Amends TCA Title 49, Chapter 4, Part 9.",0,"","5/18/2023","Effective date(s) 05/11/2023, 07/01/2023","https://legiscan.com/TN/bill/HB0027/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0027&ga=113"
1643148,2002,"SB0072",4,"Passed","4/18/2023","AN ACT to amend Tennessee Code Annotated, Title 63, relative to the practice of physical therapy.","As enacted, allows the practice of physical therapy to be under the written or oral referral of a nurse practitioner or physician assistant; removes certain minimum education requirements to engage in the independent practice of physical therapy. - Amends TCA Title 63.",0,"","4/18/2023","Effective date(s) 04/04/2023","https://legiscan.com/TN/bill/SB0072/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0072&ga=113"
1643189,2002,"SB0073",4,"Passed","5/24/2023","AN ACT to amend Tennessee Code Annotated, Title 4; Title 12; Title 43; Title 45; Title 47; Title 48; Title 50; Title 61; Title 66 and Title 67, relative to commerce.","As enacted, enacts the ""Tennessee Information Protection Act."" - Amends TCA Title 4; Title 12; Title 43; Title 45; Title 47; Title 48; Title 50; Title 61; Title 66 and Title 67.",0,"","5/24/2023","Comp. became Pub. Ch. 408","https://legiscan.com/TN/bill/SB0073/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0073&ga=113"
1643278,2002,"SB0074",4,"Passed","5/18/2023","AN ACT to amend Tennessee Code Annotated, Title 49, Chapter 4, Part 9, relative to Tennessee HOPE scholarships.","As enacted, allows a student who earns the student's first baccalaureate degree in less than the projected completion time to continue to receive the Tennessee HOPE scholarship in pursuit of an advanced degree. - Amends TCA Title 49, Chapter 4, Part 9.",0,"","5/18/2023","Comp. became Pub. Ch. 368","https://legiscan.com/TN/bill/SB0074/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0074&ga=113"
1645127,2002,"HB0033",4,"Passed","5/3/2023","AN ACT to amend Tennessee Code Annotated, Title 58, Chapter 2 and Title 67, Chapter 5, relative to property assessment.","As enacted, makes various changes to law relative to emergency response, including requiring certain information be provided to the assessor of property. - Amends TCA Title 58, Chapter 2 and Title 67, Chapter 5.",0,"","5/3/2023","Comp. became Pub. Ch. 259","https://legiscan.com/TN/bill/HB0033/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0033&ga=113"
1645246,2002,"HB0036",4,"Passed","5/2/2023","AN ACT to amend Tennessee Code Annotated, Title 49, Chapter 13, relative to charter schools.","As enacted, revises the requirement for automatic revocation of a public charter school agreement to apply only if certain conditions exist; prohibits the 2022 and 2023 priority school list from being considered as one of the priority school cycles required for automatic revocation of a public charter school agreement. - Amends TCA Title 49, Chapter 13.",0,"","5/2/2023","Effective date(s) 04/28/2023","https://legiscan.com/TN/bill/HB0036/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0036&ga=113"
1645871,2002,"HB0044",4,"Passed","5/2/2023","AN ACT to amend Tennessee Code Annotated, Section 57-3-106, relative to alcoholic beverages.","As enacted, authorizes the City of McEwen and cities in Henry, Benton, Lewis, Grainger, and Hardeman counties to hold a referendum to authorize the manufacture, receipt, sale, storage, transportation, distribution, and possession of alcoholic beverages within the territorial limits of the respective city. - Amends TCA Section 57-3-106.",0,"","5/2/2023","Effective date(s) 04/28/2023","https://legiscan.com/TN/bill/HB0044/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0044&ga=113"
1646031,2002,"HB0040",4,"Passed","5/18/2023","AN ACT to amend Tennessee Code Annotated, Title 43; Title 44; Title 47; Title 48 and Title 66, relative to property.","As enacted, prohibits certain foreign ownership of real property in this state by nonresident aliens and foreign entities if certain conditions are met. - Amends TCA Title 43; Title 44; Title 47; Title 48 and Title 66.",0,"","5/18/2023","Effective date(s) 07/01/2023","https://legiscan.com/TN/bill/HB0040/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0040&ga=113"
1646196,2002,"HB0039",4,"Passed","3/28/2023","AN ACT to amend Tennessee Code Annotated, Title 20, Chapter 12; Title 25 and Title 27, relative to the recovery of costs on appeal.","As enacted, specifies that recoverable costs on appeal include the cost of preparing and transmitting the record, the cost of a transcript of the evidence or proceedings, the cost of producing necessary copies of briefs and the record, premiums paid for bonds to preserve rights pending appeal and costs incurred to obtain the bonds such as the cost of letters of credit or other costs incurred to provide security for the bonds pending appeal, litigation taxes, and any other fees of the appellate court or clerk. - Amends TCA Title 20, Chapter 12; Title 25 and Title 27.",0,"","3/28/2023","Effective date(s) 03/23/2023","https://legiscan.com/TN/bill/HB0039/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0039&ga=113"
1646255,2002,"HB0038",4,"Passed","4/18/2023","AN ACT to amend Tennessee Code Annotated, Section 8-6-106, relative to the retention of counsel to prosecute actions on behalf of the state.","As enacted, specifies that when, in the judgment of the speaker of the house of representatives and the speaker of the senate, the interest of the state requires additional counsel to the attorney general and reporter, the speakers shall retain additional counsel to prosecute an action against the federal government on behalf of the state if the representation does not include payment of a fixed or contingent fee to any such additional counsel or otherwise increase state expenditures. - Amends TCA Section 8-6-106.",0,"","4/18/2023","Effective date(s) 07/01/2023","https://legiscan.com/TN/bill/HB0038/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0038&ga=113"
1646339,2002,"HB0066",4,"Passed","3/23/2023","AN ACT to amend Tennessee Code Annotated, Title 68, Chapter 11, Part 2, relative to home health services.","As enacted, authorizes the department of intellectual and developmental disabilities to provide home health services to outpatients through its administration of the Tennessee Early Intervention System and the home- and community-based services provided through such system. - Amends TCA Title 68, Chapter 11, Part 2.",0,"","3/23/2023","Comp. became Pub. Ch. 24","https://legiscan.com/TN/bill/HB0066/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0066&ga=113"
1646370,2002,"SB0079",4,"Passed","5/17/2023","AN ACT to amend Tennessee Code Annotated, Title 54; Title 55; Title 65 and Title 67, relative to transportation.","As enacted, provides that a commercial driver license issued with a hazardous materials endorsement expires on the date the hazardous materials endorsement authorization expires. - Amends TCA Title 54; Title 55; Title 65 and Title 67.",0,"","5/17/2023","Effective date(s) 01/01/2024","https://legiscan.com/TN/bill/SB0079/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0079&ga=113"
1646396,2002,"HB0074",4,"Passed","4/18/2023","AN ACT to amend Tennessee Code Annotated, Title 2; Title 4; Title 8; Title 36; Title 37; Title 38; Title 40; Title 41; Title 49; Title 50; Title 54; Title 55; Title 62; Title 63 and Title 68, relative to high school equivalency credentials.","As enacted, updates the terms ""general education development credential,"" ""high school equivalency test,"" and variations of the terms to ""high school equivalency credential."" - Amends TCA Title 2; Title 4; Title 8; Title 36; Title 37; Title 38; Title 40; Title 41; Title 49; Title 50; Title 54; Title 55; Title 62; Title 63 and Title 68.",0,"","4/18/2023","Comp. became Pub. Ch. 114","https://legiscan.com/TN/bill/HB0074/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0074&ga=113"
1646428,2002,"HB0076",4,"Passed","3/28/2023","AN ACT to amend Tennessee Code Annotated, Title 55, Chapter 21, Part 1 and Title 55, Chapter 4, Part 2, relative to registration plates.","As enacted, eliminates the disabled license plate fee for a parent or guardian of an individual who is permanently and totally confined to a wheelchair and who does not own or operate a vehicle; discontinues the honorary consular cultural plate. - Amends TCA Title 55, Chapter 21, Part 1 and Title 55, Chapter 4, Part 2.",0,"","3/28/2023","Comp. became Pub. Ch. 52","https://legiscan.com/TN/bill/HB0076/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0076&ga=113"
