"","Post","Date","Url","Author","Full.Text"
"396","Billboard review","2024-04-23 18:56:08.0","http://twitter.com/StreamOver99/statuses/1782845931790168076","StreamOver99","@taylorswift13 @jasonlipshutz @billboard Tag this one too taylor https://t.co/MgjwCJ7reZ"
"397","Billboard review","2024-04-23 18:51:01.0","http://twitter.com/buseungkwangya/statuses/1782844644549693931","buseungkwangya","stop fueling her just pls say u loved the album maybe that will make her stop"
"398","Billboard review","2024-04-23 18:47:23.0","http://twitter.com/milleswift89/statuses/1782843728178344198","milleswift89","@taylorswift13 @jasonlipshutz @billboard i have only praises for this album and for you."
"399","Billboard review","2024-04-23 18:39:00.0","http://twitter.com/shwndress/statuses/1782841621991571479","shwndress","@taylorswift13 @jasonlipshutz @billboard so proud!!🤍"
"400","Billboard review","2024-04-23 18:38:45.0","http://twitter.com/angelamcguire75/statuses/1782841558976393507","angelamcguire75","@taylorswift13 @swifferupdates @jasonlipshutz @billboard So good! So deep and honest and brave and vulnerable. This girl heals her fans through music and words. I just love this poetry ! 🩷 Lawrence, KS"
"401","Billboard review","2024-04-23 18:37:10.0","http://twitter.com/portamiabailar/statuses/1782841158256754711","portamiabailar","RUSH MENTIONED OMG SHE'S OBSESSED WITH THEM"
"402","Billboard review","2024-04-23 18:36:54.0","http://twitter.com/Risizi_14/statuses/1782841091412357161","Risizi_14","@taylorswift13 @jasonlipshutz @billboard Pitchfork ended u"
"403","Billboard review","2024-04-23 18:29:03.0","http://twitter.com/solongyogurtboy/statuses/1782839117241372951","solongyogurtboy","@taylorswift13 @jasonlipshutz @billboard We love you Taylor!!"
"404","Billboard review","2024-04-23 18:29:00.0","http://twitter.com/JomirBrands/statuses/1782839103744000154","JomirBrands","I feel a Charli XCX and Troye Sivan reference or is it just me?"
"405","Billboard review","2024-04-23 18:28:20.0","http://twitter.com/JomirBrands/statuses/1782838935854440895","JomirBrands","@taylorswift13 @jasonlipshutz @billboard I feel a Charli XCX and Troye Sivan reference or is it just me?"
"406","Billboard review","2024-04-23 18:26:39.0","http://twitter.com/Ilariaisreading/statuses/1782838511596371987","Ilariaisreading","Taylor wrote ""Rush"", Rush is a Måneskin album so Taylor is a Måneskin fan, it's confirmed! PLUS: this is an easter egg for the featuring with the band in RepTV ! source: me, trust me! https://t.co/a6J7cfZD7a"
"407","Billboard review","2024-04-23 18:26:17.0","http://twitter.com/savoryboi/statuses/1782838418755424756","savoryboi","i’m sry but an artist of her caliber posting/responding to reviews of her album ??? pls relax 🧘"
"408","Billboard review","2024-04-23 18:24:19.0","http://twitter.com/thehauntedbell/statuses/1782837923080974645","thehauntedbell","this being an easter egg that she’s going to their joint tour https://t.co/sV24QQ1vbO"
"409","Billboard review","2024-04-23 18:23:43.0","http://twitter.com/ridesmonologue/statuses/1782837771968618796","ridesmonologue","FUCK ME UP FLORIDAAAA"
"410","Billboard review","2024-04-23 18:23:37.0","http://twitter.com/GraceJones2022/statuses/1782837749948580100","GraceJones2022","@taylorswift13 @jasonlipshutz @billboard Not you tagging tue people you paid to wrote good reviews about your horrible album 🙄 🤔 😒"
"411","Billboard review","2024-04-23 18:22:47.0","http://twitter.com/GauchoTeddy/statuses/1782837537209274639","GauchoTeddy","@taylorswift13 @jasonlipshutz @billboard May you live forever Taylor."
"412","Billboard review","2024-04-23 18:21:54.0","http://twitter.com/JosephDAmelioJr/statuses/1782837318425932183","JosephDAmelioJr","@taylorswift13 @jasonlipshutz @billboard I REMEMBER BLACK MONDAY WHICH HAPPENED ON OCTOBER 17, 1989. WHAT A TRAGIC DAY FOR ME AND TISH (my wife 🦅) YOURS TRULY JOE D'AMELIO 🇺🇸🦅🌭"
"413","Billboard review","2024-04-23 18:16:42.0","http://twitter.com/zittieangelis/statuses/1782836007202607185","zittieangelis","what a WHAT ? https://t.co/afunAL4jqu"
"414","Billboard review","2024-04-23 18:14:55.0","http://twitter.com/reputationTS6/statuses/1782835560874135934","reputationTS6","@taylorswift13 @jasonlipshutz @billboard TAYLEGEND"
"415","Billboard review","2024-04-23 18:10:43.0","http://twitter.com/Swifts__Version/statuses/1782834501678469456","Swifts__Version","@taylorswift13 @jasonlipshutz @billboard Flip me up in Florida"
"416","Billboard review","2024-04-23 18:10:37.0","http://twitter.com/SafeAnneSound/statuses/1782834478827859989","SafeAnneSound","FUCK ME UP FLORIDA"
"417","Billboard review","2024-04-23 18:08:22.0","http://twitter.com/MavsDepressed/statuses/1782833911862632956","MavsDepressed","@taylorswift13 @jasonlipshutz @billboard Tagging reviewers for positive reviews is mad weird"
"418","Billboard review","2024-04-23 18:06:22.0","http://twitter.com/Velocityflash1/statuses/1782833407103254570","Velocityflash1","@taylorswift13 @jasonlipshutz @billboard This album is really great Taylor kept it REAL and this album is setting up for the next album that's about to come probably in 2026 it's like wait for the....PUNCHLINE for those who thought this was a downfall album this is just the beginning. 🤍😁👊"
"419","Billboard review","2024-04-23 18:04:05.0","http://twitter.com/reputasentv/statuses/1782832831636398448","reputasentv","@taylorswift13 @jasonlipshutz @billboard STAY UNBOTHERED QUEEN 👑"
"420","Billboard review","2024-04-23 18:03:25.0","http://twitter.com/JahariXBey/statuses/1782832664199741777","JahariXBey","I know all these bad reviews are getting to her bad. Imagine writing all that bs just for it to be dog shi https://t.co/gdy2Hikt3R"
"421","Billboard review","2024-04-23 18:00:40.0","http://twitter.com/alishaatweeets/statuses/1782831972215054616","alishaatweeets","@taylorswift13 @jasonlipshutz @billboard Seriously what a rush ❤️❤️❤️"
"422","Billboard review","2024-04-23 17:59:59.0","http://twitter.com/alishaatweeets/statuses/1782831800311587262","alishaatweeets","@taylorswift13 @jasonlipshutz @billboard Isn't that so beautiful?? Can't get enough of this🥺🥺😭"
"423","Billboard review","2024-04-23 17:59:42.0","http://twitter.com/SRSwifty/statuses/1782831730841514071","SRSwifty","@taylorswift13 @jasonlipshutz @billboard Someone is going to come for my job if I keep stopping to read reviews about #TSTTPD. 🤍🤍🤍"
"424","Billboard review","2024-04-23 17:57:50.0","http://twitter.com/GodHerselfLDR/statuses/1782831260911432085","GodHerselfLDR","@taylorswift13 @jasonlipshutz @billboard KNOW YOUR PLACE TAYHUNCHBACK https://t.co/mEIL7FXNto"
"425","Billboard review","2024-04-23 17:54:26.0","http://twitter.com/trearcherously/statuses/1782830404564840747","trearcherously","@taylorswift13 @jasonlipshutz @billboard exactly. listen babes, this is one of your best works for real, fck all of them trying you with their agenda again. the normal and mentally sound general public are loving the album and on your side. go treat yourself to a lil vacation or something 🤍👏🏼"
"426","Billboard review","2024-04-23 17:53:41.0","http://twitter.com/Bestoptionisme/statuses/1782830216940839031","Bestoptionisme","These tweets are giving : https://t.co/GFTFKvRzgx"
"427","Billboard review","2024-04-23 17:51:47.0","http://twitter.com/fulin_h/statuses/1782829738676854809","fulin_h","@taylorswift13 @jasonlipshutz @billboard 🩶Like this you,and like that's me🩶"
"428","Billboard review","2024-04-23 17:51:22.0","http://twitter.com/rasqberryswirl/statuses/1782829632380666325","rasqberryswirl","remix de i can do it with a broken heart con troye y charli https://t.co/SKFRpA0I8v"
"429","Billboard review","2024-04-23 17:50:59.0","http://twitter.com/Hannies17424998/statuses/1782829538394927598","Hannies17424998","@taylorswift13 @jasonlipshutz @billboard OUR UNBOTHERED QUEENN!!"
"430","Billboard review","2024-04-23 17:50:25.0","http://twitter.com/blakespacebaby/statuses/1782829394240622822","blakespacebaby","@taylorswift13 @jasonlipshutz @billboard FUCK ME UP FLORIDAAAA"
"431","Billboard review","2024-04-23 17:48:47.0","http://twitter.com/MarkyMark_Jr81/statuses/1782828981739266538","MarkyMark_Jr81","Tayvariant is having a self validation melt down because more than 60% of her lack luster album reviews were unfavorable. She’s the most narcissistic and insecure industry gimmick on the entire planet. Homegirl is not okay 😮‍💨 #LowKeyMeltdown"
"432","Billboard review","2024-04-23 17:48:14.0","http://twitter.com/SugarlandM83133/statuses/1782828842492608629","SugarlandM83133","@taylorswift13 @jasonlipshutz @billboard https://t.co/d0pd3gXORX Single mom, family of 4 facing EVICTION. Please consider donating and/or sharing. Thank you in advance!"
"433","Billboard review","2024-04-23 17:43:55.0","http://twitter.com/ApesStrong11/statuses/1782827756352401626","ApesStrong11","It’s like she’s talking to me ;) what crash? What a rush! #AMCNOTLEAVING #AMCSTOCK #ApeasTogetherStrong 🦍💪"
"434","Billboard review","2024-04-23 17:42:16.0","http://twitter.com/BryantLopez10/statuses/1782827343372824717","BryantLopez10","@taylorswift13 @jasonlipshutz @billboard You are a fake, immature, racist and greedy woman!"
"435","Billboard review","2024-04-23 17:41:20.0","http://twitter.com/kIeinernerd/statuses/1782827109938815458","kIeinernerd","jason lipshutz understands what most people don’t seem to abt ttpd; that this album is for her fans: “The Tortured Poets Department is extreme in its emotions and uninterested in traditional hits; not everyone will love it, but the ones who get it will adore it fiercely.”"
"436","Billboard review","2024-04-23 17:40:56.0","http://twitter.com/aliciagabsimoes/statuses/1782827007279079679","aliciagabsimoes","@taylorswift13 @jasonlipshutz @billboard i love you"
"437","Billboard review","2024-04-23 17:35:31.0","http://twitter.com/ohmyswiftheart/statuses/1782825644893585787","ohmyswiftheart","@taylorswift13 @jasonlipshutz @billboard love you!!!"
"438","Billboard review","2024-04-23 17:34:31.0","http://twitter.com/LovelyLaylaCat/statuses/1782825392568693016","LovelyLaylaCat","@taylorswift13 @jasonlipshutz @billboard Love you Queen!"
"439","Billboard review","2024-04-23 17:34:29.0","http://twitter.com/gabo0KP6/statuses/1782825382850212040","gabo0KP6","what a WHAT https://t.co/1wBF3a93lS"
"440","Billboard review","2024-04-23 17:34:12.0","http://twitter.com/velucifer/statuses/1782825312633647423","velucifer","@taylorswift13 Are you going to defend yourself? 🤔 https://t.co/27Yms0XaMj"
"441","Billboard review","2024-04-23 17:34:10.0","http://twitter.com/theboywiths/statuses/1782825303833997733","theboywiths","They’re seething in the quotes, Taylor post MORE!!! https://t.co/S9n7I0QzeG"
"442","Billboard review","2024-04-23 17:33:26.0","http://twitter.com/Rebadok120915/statuses/1782825117925478859","Rebadok120915","@taylorswift13 @jasonlipshutz @billboard Good for you Girl."
"443","Billboard review","2024-04-23 17:30:26.0","http://twitter.com/platanopple/statuses/1782824366599790862","platanopple","@taylorswift13 @jasonlipshutz @billboard I prefer this one https://t.co/LxwFsVNCoJ"
"444","Billboard review","2024-04-23 17:29:23.0","http://twitter.com/ILikeTSwiftowo/statuses/1782824100517318747","ILikeTSwiftowo","@taylorswift13 @jasonlipshutz @billboard SHE ATE HELPPPPP"
"445","Billboard review","2024-04-23 17:27:32.0","http://twitter.com/EvilSmoke15483/statuses/1782823633196568732","EvilSmoke15483","End Pitchfork for us next"
"446","Billboard review","2024-04-23 17:25:53.0","http://twitter.com/goldentorture/statuses/1782823220292334007","goldentorture","OKAY FLORIDA LYRICSSSSSSSSS"
"447","Billboard review","2024-04-23 17:25:28.0","http://twitter.com/lammyperry/statuses/1782823115111706676","lammyperry","@taylorswift13 @jasonlipshutz @billboard What's your best song on the album right??? Me it changes every time I listenn 😭"
"448","Billboard review","2024-04-23 17:25:03.0","http://twitter.com/autisticswiftie/statuses/1782823008777666679","autisticswiftie","@taylorswift13 @jasonlipshutz @billboard Love you!!! Thank you for writing this album! It’s just what I needed right now! 🤍 https://t.co/uYbTfWy1H5"
"449","Billboard review","2024-04-23 17:24:56.0","http://twitter.com/lammyperry/statuses/1782822980378046960","lammyperry","@taylorswift13 @jasonlipshutz @billboard Your music is like a drug, I'm not sure I can leave it."
"450","Billboard review","2024-04-23 17:24:35.0","http://twitter.com/Leannnn15/statuses/1782822892020903962","Leannnn15","taylor telonera del sweat tour???"
"451","Billboard review","2024-04-23 17:22:50.0","http://twitter.com/graceee108805/statuses/1782822453028221344","graceee108805","@taylorswift13 @jasonlipshutz @billboard FUCK ME UP FLORIDAAAA"
"452","Billboard review","2024-04-23 17:22:38.0","http://twitter.com/junoakliberal/statuses/1782822400029233240","junoakliberal","@taylorswift13 @jasonlipshutz @billboard Thank you Taylor for knowing exactly what I needed to hear!"
"453","Billboard review","2024-04-23 17:22:33.0","http://twitter.com/lxwcia/statuses/1782822379405689055","lxwcia","A very manipulative woman lol"
"454","Billboard review","2024-04-23 17:21:43.0","http://twitter.com/BeyGKC81/statuses/1782822169359056951","BeyGKC81","@taylorswift13 @jasonlipshutz @billboard R u okay sis? This is Nicki level desperation"
"455","Billboard review","2024-04-23 17:20:41.0","http://twitter.com/LanasMonster1/statuses/1782821909131899244","LanasMonster1","What a loser"
"456","Billboard review","2024-04-23 17:20:16.0","http://twitter.com/swiftiebab79205/statuses/1782821805490639126","swiftiebab79205","@taylorswift13 @jasonlipshutz @billboard What a tank"
"457","Billboard review","2024-04-23 17:19:53.0","http://twitter.com/gi_reads/statuses/1782821709977981404","gi_reads","@taylorswift13 @jasonlipshutz @billboard I CAN’T STOP LISTENING, MOM 😭💖"
"458","Billboard review","2024-04-23 17:19:00.0","http://twitter.com/Coja_Roja/statuses/1782821488480981459","Coja_Roja","@taylorswift13 @jasonlipshutz @billboard Tell them all, Tay! Ttpd is a master piece, it’s intense, it’s tortured, it’s art. As we say in Spanish, honey is not made for donkeys 🤷🏻‍♀️"
"459","Billboard review","2024-04-23 17:17:49.0","http://twitter.com/Barbiebambi7/statuses/1782821190194610680","Barbiebambi7","@taylorswift13 @jasonlipshutz @billboard Thank you for another great masterpiece ❤️❤️❤️😍 https://t.co/M15VtEQ9Kb"
"460","Billboard review","2024-04-23 17:16:27.0","http://twitter.com/edtwtskinniest/statuses/1782820847259955351","edtwtskinniest","@taylorswift13 @jasonlipshutz @billboard The check went through"
"461","Billboard review","2024-04-23 17:16:12.0","http://twitter.com/kehzzinha/statuses/1782820783942709584","kehzzinha","@taylorswift13 @jasonlipshutz @billboard responde a review da pitchfork tb diva 💗"
"462","Billboard review","2024-04-23 17:15:56.0","http://twitter.com/beyonceBGKC/statuses/1782820717685264385","beyonceBGKC","now retweet Sputnik or Pitchfork"
"463","Billboard review","2024-04-23 17:14:34.0","http://twitter.com/swiftTM7/statuses/1782820370627653889","swiftTM7","@taylorswift13 @jasonlipshutz @billboard It took a while for me since album #THETORTUEDPOETSDEPARTMENT is very deep! But with each listen getting obsessed about this album. Totally staying on loop each day for 2-3 songs and moving to next few songs! Insanely perfect album 💿 THANK YOU TAYLOR MY FAVORITE POET"
